replicate,status,hard_eligible_count,random_expected_catastrophic_rate,issued_catastrophic_rate,risk_reduction_fraction
2716,defined,765,0.41437908496732029,0.32800000000000001,0.20845425867507883
2717,defined,789,0.41571609632446133,0.35199999999999998,0.15326829268292685
2718,defined,779,0.40564826700898587,0.33200000000000002,0.18155696202531635
2719,defined,776,0.40463917525773196,0.308,0.23882802547770698
2720,defined,789,0.39163498098859317,0.28599999999999998,0.26972815533980588
2721,defined,785,0.42547770700636944,0.308,0.27610778443113781
2722,defined,781,0.43149807938540335,0.34000000000000002,0.21204747774480714
2723,defined,767,0.42242503259452413,0.32600000000000001,0.22826543209876538
2724,defined,797,0.43663739021329989,0.33600000000000002,0.23048275862068968
2725,defined,794,0.4357682619647355,0.32400000000000001,0.25648554913294797
2726,defined,797,0.43036386449184444,0.33600000000000002,0.21926530612244899
2727,defined,766,0.41906005221932113,0.33400000000000002,0.20297819314641741
2728,defined,767,0.4041720990873533,0.30399999999999999,0.24784516129032252
2729,defined,785,0.42038216560509556,0.33600000000000002,0.20072727272727275
2730,defined,772,0.38989637305699482,0.28799999999999998,0.26134219269102998
2731,defined,777,0.40540540540540543,0.318,0.21560000000000001
2732,defined,789,0.40557667934093788,0.28999999999999998,0.28496874999999999
2733,defined,774,0.43410852713178294,0.34799999999999998,0.1983571428571429
2734,defined,797,0.41279799247176913,0.318,0.22964741641337383
2735,defined,787,0.42312579415501905,0.33000000000000002,0.22009009009009006
2736,defined,782,0.40153452685421998,0.32600000000000001,0.18811464968152869
2737,defined,791,0.42098609355246525,0.314,0.25413213213213215
2738,defined,791,0.42604298356510745,0.32600000000000001,0.23481899109792281
2739,defined,783,0.41123882503192849,0.29999999999999999,0.27049689440993796
2740,defined,782,0.38746803069053709,0.32000000000000001,0.17412541254125413
2741,defined,784,0.4107142857142857,0.30399999999999999,0.25982608695652176
2742,defined,757,0.43196829590488772,0.32400000000000001,0.24994495412844031
2743,defined,778,0.40745501285347041,0.318,0.21954574132492111
2744,defined,792,0.39772727272727271,0.32400000000000001,0.18537142857142852
2745,defined,779,0.41463414634146339,0.316,0.23788235294117643
2746,defined,775,0.42193548387096774,0.32600000000000001,0.22737003058103977
2747,defined,762,0.40288713910761154,0.32000000000000001,0.20573289902280123
2748,defined,768,0.42838541666666669,0.35399999999999998,0.17364133738601828
2749,defined,789,0.4512040557667934,0.35599999999999998,0.21099999999999997
2750,defined,785,0.40764331210191085,0.308,0.24443750000000009
2751,defined,778,0.41002570694087404,0.314,0.23419435736677119
2752,defined,792,0.40656565656565657,0.33600000000000002,0.17356521739130426
2753,defined,771,0.40337224383916992,0.30399999999999999,0.24635369774919613
2754,defined,766,0.39817232375979111,0.28999999999999998,0.27167213114754096
2755,defined,759,0.40843214756258234,0.33200000000000002,0.18713548387096768
2756,defined,771,0.383916990920882,0.25,0.34881756756756765
2757,defined,773,0.39715394566623546,0.30399999999999999,0.23455374592833877
2758,defined,776,0.40463917525773196,0.29999999999999999,0.25859872611464974
2759,defined,788,0.42258883248730966,0.34999999999999998,0.17177177177177183
2760,defined,778,0.42930591259640105,0.35199999999999998,0.18007185628742528
2761,defined,803,0.38729763387297633,0.30599999999999999,0.20990996784565918
2762,defined,778,0.36760925449871468,0.28199999999999997,0.23288111888111895
2763,defined,782,0.39514066496163686,0.32000000000000001,0.19016181229773466
2764,defined,783,0.3946360153256705,0.33200000000000002,0.15871844660194168
2765,defined,769,0.41092327698309494,0.33600000000000002,0.1823291139240506
2766,defined,793,0.41992433795712486,0.34399999999999997,0.18080480480480488
2767,defined,779,0.46598202824133506,0.36799999999999999,0.21026997245179069
2768,defined,781,0.40332906530089629,0.28199999999999997,0.30081904761904765
2769,defined,784,0.41709183673469385,0.318,0.23757798165137611
2770,defined,787,0.42312579415501905,0.33000000000000002,0.22009009009009006
2771,defined,783,0.4061302681992337,0.28799999999999998,0.2908679245283019
2772,defined,778,0.43316195372750643,0.32400000000000001,0.2520118694362018
2773,defined,757,0.42932628797886396,0.33400000000000002,0.22203692307692313
2774,defined,777,0.40411840411840411,0.32000000000000001,0.20815286624203821
2775,defined,778,0.41259640102827766,0.30199999999999999,0.26804984423676015
2776,defined,777,0.39897039897039899,0.316,0.20796129032258071
2777,defined,777,0.3963963963963964,0.30599999999999999,0.22804545454545455
2778,defined,783,0.42911877394636017,0.33400000000000002,0.22166071428571421
2779,defined,794,0.39168765743073047,0.314,0.19834083601286168
2780,defined,780,0.41153846153846152,0.32000000000000001,0.22242990654205608
2781,defined,779,0.38510911424903721,0.30399999999999999,0.21061333333333332
2782,defined,786,0.39185750636132316,0.30199999999999999,0.22931168831168836
2783,defined,782,0.43606138107416881,0.34399999999999997,0.21112023460410567
2784,defined,775,0.43483870967741933,0.33000000000000002,0.2410979228486646
2785,defined,782,0.42071611253196933,0.34000000000000002,0.19185410334346509
2786,defined,783,0.41890166028097064,0.316,0.24564634146341469
2787,defined,778,0.42802056555269924,0.33000000000000002,0.229009009009009
2788,defined,767,0.4367666232073012,0.35199999999999998,0.1940776119402986
2789,defined,795,0.40628930817610065,0.32200000000000001,0.20746130030959753
2790,defined,791,0.41213653603034134,0.308,0.25267484662576689
2791,defined,786,0.39694656488549618,0.308,0.22407692307692306
2792,defined,797,0.42910915934755334,0.34799999999999998,0.1890175438596492
2793,defined,794,0.41309823677581864,0.30399999999999999,0.26409756097560977
2794,defined,806,0.40818858560794047,0.314,0.23074772036474167
2795,defined,769,0.40312093628088425,0.32000000000000001,0.20619354838709669
2796,defined,794,0.43702770780856426,0.33600000000000002,0.23117002881844384
2797,defined,775,0.43612903225806454,0.33800000000000002,0.22499999999999998
2798,defined,779,0.40821566110397944,0.30399999999999999,0.25529559748427677
2799,defined,768,0.40234375,0.318,0.20963106796116504
2800,defined,801,0.4044943820224719,0.30199999999999999,0.25338888888888889
2801,defined,782,0.41432225063938621,0.34999999999999998,0.155246913580247
2802,defined,784,0.42346938775510207,0.318,0.24906024096385548
2803,defined,790,0.42658227848101266,0.30199999999999999,0.2920474777448071
2804,defined,782,0.40025575447570333,0.316,0.21050479233226838
2805,defined,776,0.41494845360824745,0.34399999999999997,0.17098136645962747
2806,defined,779,0.43517329910141206,0.33400000000000002,0.23248967551622413
2807,defined,778,0.43830334190231363,0.33800000000000002,0.2288445747800586
2808,defined,800,0.38750000000000001,0.28399999999999997,0.26709677419354849
2809,defined,759,0.43610013175230566,0.33600000000000002,0.22953474320241685
2810,defined,794,0.42191435768261965,0.34999999999999998,0.17044776119402993
2811,defined,790,0.39367088607594936,0.316,0.19729903536977489
2812,defined,747,0.39491298527443108,0.29999999999999999,0.24033898305084755
2813,defined,787,0.42566709021601018,0.32400000000000001,0.2388417910447761
2814,defined,792,0.41540404040404039,0.32600000000000001,0.21522188449848023
2815,defined,773,0.4294954721862872,0.32200000000000001,0.25028313253012047
2816,defined,784,0.41964285714285715,0.318,0.24221276595744679
2817,defined,746,0.38873994638069703,0.29799999999999999,0.23342068965517238
2818,defined,780,0.39487179487179486,0.316,0.19974025974025966
2819,defined,770,0.38441558441558443,0.26200000000000001,0.318445945945946
2820,defined,784,0.41709183673469385,0.33200000000000002,0.20401223241590205
2821,defined,770,0.41428571428571431,0.31,0.25172413793103454
2822,defined,797,0.4617314930991217,0.36199999999999999,0.21599456521739135
2823,defined,772,0.39896373056994816,0.29399999999999998,0.26309090909090904
2824,defined,766,0.41644908616187992,0.32600000000000001,0.21719122257053292
2825,defined,775,0.38967741935483868,0.308,0.20960264900662251
2826,defined,782,0.41687979539641945,0.35399999999999998,0.15083435582822091
2827,defined,774,0.3888888888888889,0.28599999999999998,0.26457142857142868
2828,defined,768,0.40104166666666669,0.33200000000000002,0.17215584415584417
2829,defined,790,0.3721518987341772,0.30599999999999999,0.17775510204081635
2830,defined,785,0.41019108280254779,0.29599999999999999,0.27838509316770188
2831,defined,786,0.44910941475826971,0.36799999999999999,0.180600566572238
2832,defined,778,0.41388174807197942,0.32800000000000001,0.20750310559006202
2833,defined,777,0.40797940797940796,0.32800000000000001,0.1960378548895898
2834,defined,765,0.41307189542483658,0.34200000000000003,0.1720569620253164
2835,defined,781,0.40717029449423814,0.33200000000000002,0.18461635220125783
2836,defined,775,0.41419354838709677,0.33600000000000002,0.18878504672897189
2837,defined,781,0.42765685019206146,0.33200000000000002,0.22367664670658682
2838,defined,790,0.4379746835443038,0.35799999999999998,0.18260115606936422
2839,defined,779,0.40821566110397944,0.33000000000000002,0.19160377358490555
2840,defined,788,0.41243654822335024,0.33400000000000002,0.19017846153846152
2841,defined,784,0.39923469387755101,0.28799999999999998,0.27861980830670929
2842,defined,774,0.40697674418604651,0.316,0.22354285714285715
2843,defined,777,0.42599742599742602,0.34999999999999998,0.17839879154078564
2844,defined,783,0.39719029374201786,0.29999999999999999,0.24469453376205785
2845,defined,775,0.44645161290322583,0.36399999999999999,0.1846820809248555
2846,defined,771,0.40466926070038911,0.30399999999999999,0.24876923076923085
2847,defined,790,0.41265822784810124,0.30399999999999999,0.26331288343558279
2848,defined,781,0.39948783610755439,0.29999999999999999,0.24903846153846154
2849,defined,781,0.41357234314980795,0.32800000000000001,0.20691021671826626
2850,defined,772,0.43005181347150256,0.32800000000000001,0.23730120481927708
2851,defined,784,0.42729591836734693,0.33200000000000002,0.22302089552238802
2852,defined,794,0.42317380352644834,0.34999999999999998,0.17291666666666672
2853,defined,794,0.42191435768261965,0.35399999999999998,0.1609671641791045
2854,defined,775,0.41290322580645161,0.32800000000000001,0.20562499999999995
2855,defined,783,0.42656449553001274,0.34599999999999997,0.18886826347305385
2856,defined,785,0.38089171974522296,0.29399999999999998,0.22812709030100342
2857,defined,774,0.44186046511627908,0.33600000000000002,0.239578947368421
2858,defined,780,0.38846153846153847,0.312,0.1968316831683169
2859,defined,781,0.42637644046094753,0.33600000000000002,0.211963963963964
2860,defined,784,0.42474489795918369,0.31,0.2701501501501502
2861,defined,774,0.3863049095607235,0.30399999999999999,0.21305685618729098
2862,defined,790,0.43037974683544306,0.34399999999999997,0.20070588235294129
2863,defined,776,0.38917525773195877,0.29799999999999999,0.23427814569536431
2864,defined,791,0.41213653603034134,0.30199999999999999,0.26723312883435579
2865,defined,768,0.40755208333333331,0.33200000000000002,0.18538019169329067
2866,defined,776,0.43685567010309279,0.35999999999999999,0.175929203539823
2867,defined,793,0.43253467843631777,0.34200000000000003,0.20931195335276964
2868,defined,787,0.397712833545108,0.34000000000000002,0.14511182108626186
2869,defined,797,0.41907151819322458,0.33800000000000002,0.19345508982035919
2870,defined,781,0.44174135723431496,0.34399999999999997,0.22126376811594206
2871,defined,777,0.40797940797940796,0.32800000000000001,0.1960378548895898
2872,defined,770,0.41428571428571431,0.33200000000000002,0.19862068965517243
2873,defined,769,0.42262678803641091,0.33000000000000002,0.21916923076923067
2874,defined,778,0.39460154241645246,0.31,0.21439739413680781
2875,defined,787,0.43074968233799238,0.35799999999999998,0.16889085545722715
2876,defined,770,0.40909090909090912,0.30199999999999999,0.26177777777777789
2877,defined,778,0.44987146529562982,0.38,0.15531428571428574
2878,defined,783,0.42401021711366538,0.32600000000000001,0.23115060240963847
2879,defined,777,0.41312741312741313,0.33800000000000002,0.18185046728971954
2880,defined,782,0.41304347826086957,0.33200000000000002,0.19621052631578939
2881,defined,774,0.4315245478036176,0.32800000000000001,0.23990419161676646
2882,defined,775,0.39612903225806451,0.30599999999999999,0.22752442996742672
2883,defined,775,0.41935483870967744,0.316,0.24646153846153851
2884,defined,784,0.39923469387755101,0.318,0.20347603833865813
2885,defined,781,0.42509603072983354,0.32200000000000001,0.24252409638554218
2886,defined,779,0.39922978177150192,0.30399999999999999,0.2385337620578778
2887,defined,781,0.4212548015364917,0.32400000000000001,0.23086930091185409
2888,defined,777,0.43371943371943372,0.35599999999999998,0.17919287833827902
2889,defined,779,0.41976893453145059,0.33000000000000002,0.21385321100917432
2890,defined,777,0.42084942084942084,0.34000000000000002,0.19211009174311922
2891,defined,783,0.42911877394636017,0.34000000000000002,0.20767857142857138
2892,defined,774,0.3863049095607235,0.28000000000000003,0.27518394648829425
2893,defined,775,0.42838709677419357,0.374,0.12695783132530125
2894,defined,784,0.43494897959183676,0.312,0.28267448680351914
2895,defined,772,0.40673575129533679,0.32800000000000001,0.19357961783439492
2896,defined,784,0.40816326530612246,0.30399999999999999,0.25519999999999998
2897,defined,784,0.42602040816326531,0.34999999999999998,0.17844311377245514
2898,defined,767,0.40677966101694918,0.32600000000000001,0.19858333333333333
2899,defined,776,0.41881443298969073,0.32800000000000001,0.21683692307692304
2900,defined,788,0.42385786802030456,0.32400000000000001,0.23559281437125745
2901,defined,786,0.43893129770992367,0.33000000000000002,0.24817391304347824
2902,defined,796,0.4120603015075377,0.316,0.23312195121951218
2903,defined,786,0.42748091603053434,0.34000000000000002,0.20464285714285702
2904,defined,771,0.4293125810635538,0.35199999999999998,0.18008459214501515
2905,defined,788,0.40736040609137059,0.314,0.22918380062305299
2906,defined,784,0.40943877551020408,0.33400000000000002,0.1842492211838006
2907,defined,795,0.44150943396226416,0.35999999999999999,0.18461538461538463
2908,defined,775,0.4232258064516129,0.34799999999999998,0.17774390243902438
2909,defined,781,0.38796414852752881,0.29399999999999998,0.24219801980198019
2910,defined,783,0.40868454661558112,0.29199999999999998,0.28551250000000006
2911,defined,764,0.42670157068062825,0.32400000000000001,0.2406871165644171
2912,defined,788,0.42893401015228427,0.34200000000000003,0.20267455621301766
2913,defined,772,0.38989637305699482,0.308,0.210046511627907
2914,defined,788,0.40609137055837563,0.31,0.23662499999999997
2915,defined,781,0.41869398207426378,0.33800000000000002,0.19272782874617733
